,FINAL_ID,length,ridership,avg_speed,avg_speed_q10,avg_speed_q50,avg_speed_q90,trips,avg_load,avg_load_q10,avg_load_q50,avg_load_q90,service_hours,avg_speed_sd,riders_per_m,riders_per_km,avg_speed_cv,routes_str,stops_str,riders_per_service_hour,service_hour_km,low_inc_riders,rider_norm,equity_norm,reliability_norm,speed_norm,service_norm,final_score,rank,name,extents,comment,priority
271,101212,3090.816786,2200,10.60761108,8.665885503,10.5132252,12.65343626,111,11.07207207,5.052631579,10.68421053,18.21052632,18.13,1.615432352,0.711785962,711.7859623,0.15228993,21,"NA, SEPTA21370, SEPTA21374, SEPTA21375, SEPTA21372, SEPTA31148, SEPTA21371, SEPTA21380, SEPTA21381, SEPTA21382, SEPTA21383, SEPTA435, SEPTA21385, SEPTA436, SEPTA21384, SEPTA21376, SEPTA434, SEPTA21377, SEPTA21378, SEPTA21379",121.3458356,5.865763407,242.3978718,1.295307844,1.437328022,3.713880515,4.957507082,2.712139882,2.445117387,271,NA,NA,NA,
272,111112,1616.258315,1039.246967,9.365764791,8.090074648,9.192409591,11.09590255,65,12.38893784,4.392307692,10.76923077,23.16410256,7.01,1.197367336,0.642995589,642.9955889,0.127845121,2,"SEPTA22243, SEPTA3077, SEPTA2679, SEPTA2664, SEPTA2667, NA, SEPTA2663, SEPTA2674, SEPTA2678, SEPTA2731, SEPTA2708, SEPTA2673, SEPTA2720, SEPTA2699, SEPTA36",148.2520638,4.337177997,224.1485979,1.170123146,1.329116706,3.117747207,7.280453258,2.005371271,2.425927839,272,NA,NA,NA,
273,302111,999.8778949,816.5412088,10.51099187,8.305837376,10.61899997,12.49330078,82,9.129923836,1.758333333,8,18.25714286,2.6,2.37262312,0.816640925,816.6409248,0.225727805,"89, 25","NA, SEPTA23998, SEPTA17806, SEPTA23994, SEPTA16344, SEPTA23997, SEPTA23996, SEPTA23995, SEPTA23993",314.0543111,2.600317512,281.6494877,1.486122867,1.670075311,5.504803198,5.155807365,1.202302981,2.42220161,273,NA,NA,NA,
274,209221,2503.61293,3273,16.06332112,12.73472933,15.77105563,19.7278686,226,12.48982301,6,10.75,21.02083333,14.01,3.003645164,1.307310711,1307.310711,0.186987805,"WR3, WR4, 58","SEPTA23254, SEPTA23122, SEPTA23253, SEPTA26131, SEPTA23123, SEPTA23124, SEPTA23252, SEPTA23251, SEPTA26132, SEPTA23250, SEPTA23245, SEPTA26136, SEPTA26137, SEPTA26159, SEPTA26160, NA, SEPTA22380, SEPTA23121, SEPTA26164, SEPTA26162",233.6188437,5.595912943,315.524718,2.379043572,1.870942659,4.560054401,1.076487252,2.587369727,2.413906696,274,NA,NA,NA,
275,109112,1535.62528,1217.033333,9.469759501,8.181545153,9.357731209,11.22694323,52,17.66836081,7.753571429,17.54464286,29.02440476,5.38,1.300672237,0.792532755,792.5327548,0.137350081,7,"SEPTA31102, NA, SEPTA25205, SEPTA25206, SEPTA94, SEPTA25207, SEPTA25210, SEPTA25209, SEPTA31103, SEPTA25211, SEPTA25212, SEPTA25213, SEPTA25214, SEPTA25215, SEPTA25208",226.2143742,3.503458865,246.4100385,1.442250828,1.461118659,3.34954379,6.912181303,1.619886424,2.413529614,275,NA,NA,NA,
276,272111,2483.064542,2998.510317,17.75570788,11.30019438,16.84507042,26.43443922,233,12.63857211,4.366666667,11.66666667,22.4,2.24,6.350151219,1.207584526,1207.584526,0.357639992,"108, 115, 37","SEPTA19671, SEPTA19555, NA, SEPTA15054, SEPTA15053, SEPTA19554",1338.620677,0.902111066,398.4050026,2.197561895,2.36239151,8.721733562,0.59490085,0.417107072,2.408844421,276,NA,NA,NA,
277,171111,4691.904314,2855.081349,12.62089833,8.196429273,11.39876878,18.69360324,159,14.09886667,4.025,14.44444444,22.81037037,20.01,4.30231643,0.608512271,608.5122709,0.340888288,"84, WR1, WR2, WR5, WR6, 37","SEPTA24922, SEPTA24916, SEPTA24915, NA, SEPTA24921, SEPTA24919, SEPTA24918, SEPTA24920, SEPTA24917, SEPTA21245, SEPTA631, SEPTA24913, SEPTA24914, SEPTA24924, SEPTA24925, SEPTA24912, SEPTA24926, SEPTA24911, SEPTA24927, SEPTA1508, SEPTA22592, SEPTA23386, SEPTA23736, SEPTA22593, SEPTA22659, SEPTA22658, SEPTA1520, SEPTA22600, SEPTA22601, SEPTA22657, SEPTA23739, SEPTA22638, SEPTA22615, SEPTA22614, SEPTA22639, SEPTA22613, SEPTA22616, SEPTA22617, SEPTA22637, SEPTA22636, SEPTA22618, SEPTA22619, SEPTA22620, SEPTA22634, SEPTA31093, SEPTA22633, SEPTA22635, SEPTA24923",142.6827261,4.264792856,174.9325265,1.107370416,1.037283952,8.313211312,2.719546742,1.971902716,2.408234028,277,NA,NA,NA,
278,282111,1970.18301,2204,11.50825531,10.12744804,11.71571811,12.74850838,110,17.16969697,9.5,15.75,25.63333333,10.24,1.085010506,1.118677803,1118.677803,0.09428106,8,"NA, SEPTA23970, SEPTA23976, SEPTA117, SEPTA114, SEPTA23971, SEPTA16053, SEPTA23973, SEPTA30321, SEPTA30322, SEPTA23972, SEPTA23975, SEPTA30323",215.234375,5.197486706,356.7680963,2.035769471,2.115500348,2.299223525,3.824362606,2.403150281,2.404053291,278,NA,NA,NA,
279,156111,2699.277118,1696.211949,9.754836653,8.35910759,9.791602688,11.16644568,76,12.55808514,4.341666667,11.18421053,22.54824561,14.77,1.139207406,0.628394891,628.3948905,0.116783853,29,"NA, SEPTA24224, SEPTA24222, SEPTA24221, SEPTA24223, SEPTA24236, SEPTA24237, SEPTA20428, SEPTA24234, SEPTA32485, SEPTA24225, SEPTA24226, SEPTA548, SEPTA24228, SEPTA24227, SEPTA24229, SEPTA24230, SEPTA24231, SEPTA24232, SEPTA24233, SEPTA24235, SEPTA32514",114.8417027,5.471835367,211.9009546,1.143552801,1.256492797,2.847997064,6.487252125,2.530000256,2.399417612,279,NA,NA,NA,
280,189112,2373.043532,2177.983333,14.58084041,11.58643052,14.43208873,17.83265673,111,12.23122372,5.75,11.54166667,19.025,11.98,2.692727419,0.917801677,917.801677,0.184675735,75,"SEPTA22080, SEPTA22153, SEPTA22149, SEPTA22082, NA, SEPTA22083, SEPTA22148, SEPTA22084, SEPTA22152, SEPTA22081, SEPTA22150, SEPTA22085, SEPTA22145, SEPTA22146, SEPTA22144, SEPTA22086, SEPTA22087, SEPTA22142, SEPTA22094, SEPTA1047, SEPTA17631, SEPTA22133, SEPTA22134",181.8016138,5.048369252,415.6506771,1.670215169,2.46465186,4.50367015,1.558073654,2.334203178,2.374985527,280,NA,NA,NA,
281,306111,1791.590591,589.1658016,9.016078704,7.404947172,8.880758824,10.77590573,75,4.530947337,2.137674104,4.44645768,6.845145294,7.81,1.493520496,0.32885069,328.8506897,0.165650783,54,"SEPTA797, SEPTA19006, NA, SEPTA13112, SEPTA20513, SEPTA24148, SEPTA13106, SEPTA13114, SEPTA13115, SEPTA13113, SEPTA13107, SEPTA13111",75.43736256,4.359254864,148.9287013,0.598442369,0.883091069,4.039710396,7.875354108,2.015578903,2.363661148,281,NA,NA,NA,
282,163212,1592.268263,2533,26.19568372,21.14557013,26.12629978,31.57269259,175,14.304,6.9,14,23,5.95,4.450240678,1.590812339,1590.812339,0.169884502,65,"SEPTA14057, SEPTA14058, SEPTA14064, NA, SEPTA14065, SEPTA14068, SEPTA14069, SEPTA14063, SEPTA20555, SEPTA20556, SEPTA951, SEPTA14066",425.7142857,3.736807508,464.6729445,2.894959735,2.75533543,4.14295771,0,1.727779313,2.362388333,282,NA,NA,NA,
283,216111,3441.676184,2777,11.61467749,7.732993284,11.70229389,15.74788786,192,11.86331676,4.612727273,7.8,27.15,8.71,3.133821404,0.806874282,806.874282,0.26981562,"30, 31, 106","NA, SEPTA21483, SEPTA21488, SEPTA559, SEPTA21481, SEPTA21482, SEPTA558, SEPTA21478, SEPTA21394, SEPTA21393, SEPTA30306, SEPTA19491, SEPTA30535, SEPTA2002, SEPTA30349, SEPTA19530, SEPTA19497, SEPTA19496, SEPTA19531, SEPTA19532, SEPTA19495, SEPTA19494, SEPTA19533, SEPTA21489, SEPTA19492, SEPTA21042, SEPTA21479, SEPTA21041",318.8289323,2.530743607,275.7894326,1.468349534,1.635327393,6.579968682,3.767705382,1.17013425,2.361912052,283,NA,NA,NA,
284,308111,1115.613653,389.1339651,9.417641911,7.938627668,8.898564327,11.92406411,75,3.249671439,1.60952283,3.383333333,4.674628639,4.91,1.740904977,0.348807102,348.807102,0.18485572,54,"SEPTA30885, NA, SEPTA5602, SEPTA24147, SEPTA5605, SEPTA5598, SEPTA5607, SEPTA5608, SEPTA30804, SEPTA20546",79.25335339,4.401165214,157.9664886,0.634759041,0.936681741,4.508059432,7.025495751,2.034956897,2.343293818,284,NA,NA,NA,
285,110122,1862.056217,1309.95,9.715345602,8.217906212,9.640858448,11.06360405,52,16.92111111,10.70666667,16.63333333,23.02666667,7.06,1.322629576,0.703496483,703.4964829,0.136138191,7,"SEPTA106, SEPTA25149, NA, SEPTA25148, SEPTA25147, SEPTA25146, SEPTA25145, SEPTA24188, SEPTA25142, SEPTA25143, SEPTA25144, SEPTA25141, SEPTA25140, SEPTA25139, SEPTA24245, SEPTA25138, SEPTA25137, SEPTA25136",185.5453258,3.791507439,218.7273579,1.280222652,1.296970796,3.319989536,6.515580737,1.753070798,2.312012345,285,22nd Street,Passyunk to Washington Avenue,NA,
286,292111,1226.698476,937,10.70297235,9.121741726,10.43979356,12.6170197,89,9.816011236,5.75,8.875,15.15,5.89,1.64310507,0.763838888,763.8388878,0.153518576,K,"SEPTA24833, SEPTA24832, SEPTA24834, SEPTA24835, SEPTA24836, SEPTA24831, SEPTA24830, SEPTA24829, NA",159.0831919,4.801505923,237.192368,1.390033739,1.406461347,3.743843375,4.674220963,2.220061533,2.306397197,286,NA,NA,NA,
287,264111,5359.084878,4965.70119,16.34205855,11.37629952,15.76619297,22.01862268,287,14.59505527,5,14.15873016,24.50363636,20.74,4.531051524,0.926594988,926.5949885,0.277263205,"68, 108, 37","NA, SEPTA24936, SEPTA24906, SEPTA24905, SEPTA24904, SEPTA24939, SEPTA24940, SEPTA19556, SEPTA19557, SEPTA19667, SEPTA19668, SEPTA19558, SEPTA19559, SEPTA24896, SEPTA24899, SEPTA24900, SEPTA29460, SEPTA24898, SEPTA29459, SEPTA24901, SEPTA24897, SEPTA29458, SEPTA24946, SEPTA30168, SEPTA29394, SEPTA24903, SEPTA24941, SEPTA19665, SEPTA19666, SEPTA19560, SEPTA30167, SEPTA20923, SEPTA630",239.4262869,3.870063728,303.3257222,1.686217234,1.798607212,6.761592255,0.991501416,1.789392693,2.287690994,287,NA,NA,NA,
288,112311,3688.381912,1518.429412,9.427081954,7.934728003,9.064962815,11.08498109,71,12.46656425,5.821428571,11.17857143,20.06944444,18.13,1.351262465,0.411679009,411.6790095,0.14333836,2,"SEPTA3036, SEPTA13188, SEPTA22021, SEPTA22049, SEPTA3044, NA, SEPTA3068, SEPTA3038, SEPTA45, SEPTA21083, SEPTA3055, SEPTA3059, SEPTA26150, SEPTA3031, SEPTA26149, SEPTA26148, SEPTA3035, SEPTA31769, SEPTA3026, SEPTA3074, SEPTA3027, SEPTA16223, SEPTA16373, SEPTA3066, SEPTA3028, SEPTA3051, SEPTA3047, SEPTA2655, SEPTA2659, SEPTA25384, SEPTA3053",83.75231176,4.915434581,143.5115176,0.749173317,0.850969211,3.495579387,6.997167139,2.272738472,2.279813566,288,NA,NA,NA,
289,185112,2169.9322,2055.028315,13.55311303,11.6016759,13.27770008,15.89123421,166,6.899808844,3.559149184,7.012362637,9.905443787,14.07,1.982290312,0.947047246,947.0472465,0.146260885,59,"SEPTA20460, SEPTA20466, SEPTA20461, SEPTA20465, SEPTA20459, SEPTA20467, NA, SEPTA20462, SEPTA20463, SEPTA20464, SEPTA535, SEPTA20468, SEPTA890, SEPTA20451, SEPTA20457, SEPTA20469, SEPTA20456, SEPTA20470, SEPTA20455, SEPTA20471, SEPTA20453, SEPTA20472, SEPTA20454, SEPTA20473, SEPTA20452",146.0574496,6.484073557,245.6885526,1.723436246,1.456840519,3.566850751,2.124645892,2.99802656,2.256012912,289,NA,NA,NA,
290,251111,549.396958,539,10.59793314,9.094381297,10.52540749,11.70589445,48,9.291666667,4.14,8.1,15.86,1.31,1.307653197,0.981075691,981.0756907,0.123387568,31,"NA, SEPTA21518, SEPTA22010, SEPTA21514, SEPTA21515",411.4503817,2.384432569,357.9005206,1.785361196,2.122215198,3.009041267,5.014164306,1.102484744,2.255415981,290,NA,NA,NA,
291,253111,911.4314064,787,11.1343228,9.117716659,11.04748535,13.29966838,48,14.0859375,7.7,14.3125,20.325,2.48,1.850334873,0.863476938,863.476938,0.166182974,31,"NA, SEPTA21630, SEPTA21631, SEPTA21632, SEPTA21633, SEPTA31481, SEPTA21629, SEPTA21628, SEPTA21634",317.3387097,2.720994671,315.0000032,1.571355028,1.867831298,4.052688887,4.164305949,1.258100209,2.201445988,291,NA,NA,NA,
292,111111,1617.285751,685.8850053,9.409745648,8.159232421,9.250243186,11.30761839,65,6.085686018,2.408333333,4.975,10.91666667,7.27,1.174354197,0.424096363,424.0963632,0.124801907,2,"NA, SEPTA2698, SEPTA2696, SEPTA2695, SEPTA37, SEPTA24249, SEPTA2685, SEPTA2732, SEPTA2710, SEPTA2706, SEPTA2713, SEPTA2703, SEPTA2700, SEPTA2688, SEPTA24552",94.34456744,4.495185835,147.8402135,0.771770412,0.876636747,3.043532609,7.082152975,2.078429001,2.197419738,292,NA,NA,NA,
293,237111,1642.775082,1112,10.45518007,8.742786857,10.39350901,12.49442768,95,9.381052632,3.8,8.8,15.02909091,7.04,1.339709546,0.676903376,676.9033764,0.128138352,"25, J","SEPTA24573, SEPTA30465, SEPTA24572, NA, SEPTA24007, SEPTA24570, SEPTA31090, SEPTA24571, SEPTA17841, SEPTA24008, SEPTA24005, SEPTA24109, SEPTA31195",157.9545455,4.285431448,232.1986013,1.231828526,1.376850192,3.124898201,5.269121813,1.981445335,2.196783515,293,NA,NA,NA,
294,165111,4225.824168,4152,16.55825209,12.94703902,15.51400548,21.63002385,277,12.30089191,7,12,17.97411765,19.78,3.466392165,0.982530232,982.5302319,0.209345295,"38, K","SEPTA22319, SEPTA25771, SEPTA21571, SEPTA22320, SEPTA21570, SEPTA22321, SEPTA22318, SEPTA24800, NA, SEPTA24802, SEPTA222, SEPTA15463, SEPTA27750, SEPTA24798, SEPTA24799, SEPTA24804, SEPTA229, SEPTA24801, SEPTA24805, SEPTA24706, SEPTA24705, SEPTA24808, SEPTA24806, SEPTA24707, SEPTA24703, SEPTA24809, SEPTA24704, SEPTA24810, SEPTA24702, SEPTA24811, SEPTA24700, SEPTA22833, SEPTA24699, SEPTA24701, SEPTA24812, SEPTA31614, SEPTA21569",209.908999,4.680743735,306.6313418,1.78800817,1.81820829,5.105284438,0.878186969,2.164224991,2.190544289,294,NA,NA,NA,
295,216112,2539.105327,1572.151786,11.67408672,8.336210533,10.9118165,15.75948905,117,12.02877616,3.494505495,9.5,25.03333333,5.43,3.318239242,0.61917549,619.1754902,0.284239729,"30, 64","SEPTA21419, SEPTA21477, SEPTA21475, SEPTA21476, NA, SEPTA21474, SEPTA30826, SEPTA554, SEPTA21412, SEPTA21411, SEPTA21472, SEPTA21413, SEPTA21471, SEPTA21470, SEPTA21415, SEPTA25590, SEPTA21416, SEPTA21469, SEPTA30825, SEPTA21468, SEPTA21417, SEPTA21467, SEPTA21418, SEPTA21466, SEPTA21410, SEPTA21473",289.5307156,2.138548544,215.0282006,1.126775339,1.275036187,6.931728103,3.654390935,0.988795898,2.170916736,295,NA,NA,NA,
296,233111,2398.058707,1609,11.29352692,9.894894949,11.15745364,12.31810939,85,10.62233756,6.331372549,10.05882353,15.72222222,12.96,1.338600624,0.670959387,670.959387,0.11852813,J,"SEPTA24368, SEPTA24370, SEPTA24597, SEPTA24371, SEPTA24596, SEPTA215, SEPTA208, SEPTA17313, SEPTA24410, SEPTA32155, NA, SEPTA214, SEPTA24406, SEPTA24595, SEPTA24594, SEPTA207, SEPTA24419, SEPTA24420, SEPTA24585, SEPTA24584, SEPTA24586, SEPTA24418, SEPTA216, SEPTA16247, SEPTA31072, SEPTA24417, SEPTA24589, SEPTA24590, SEPTA16133, SEPTA24413, SEPTA24588, SEPTA24416, SEPTA24587, SEPTA24593, SEPTA24411, SEPTA24412, SEPTA24592, SEPTA31073",124.1512346,5.404371445,240.0516886,1.221011656,1.42341604,2.890534591,4.050991501,2.498807114,2.153499464,296,NA,NA,NA,
297,133121,831.911614,103.5484728,10.05864141,7.296705146,9.71932158,12.51819524,36,2.575395496,1.381944444,2.521527778,3.973214286,1.62,3.44190439,0.124470522,124.4705219,0.342183825,89,"SEPTA25404, SEPTA17798, SEPTA17797, SEPTA17796, NA, SEPTA17795, SEPTA17794, SEPTA17793",63.91881034,1.947322255,52.00278196,0.226511412,0.308356898,8.344805438,6.005665722,0.900379027,2.152620729,297,NA,NA,NA,
298,258121,672.662647,709,11.83515593,9.33945931,11.97463954,14.40973199,48,14.72222222,4.7,14,26.06666667,0.76,2.078424349,1.054020174,1054.020174,0.175614446,31,"SEPTA21537, NA, SEPTA21538, SEPTA21539",932.8947368,1.129838268,384.5109735,1.918105541,2.280005154,4.282693324,3.42776204,0.522400788,2.143934791,298,NA,NA,NA,
299,296111,872.6148732,1366,14.56949421,13.00606615,14.43844086,16.18940913,108,11.67824074,3,11,20.825,2.39,1.812719914,1.565409944,1565.409944,0.124418864,"88, 88S","SEPTA22338, SEPTA22339, SEPTA22467, SEPTA22466, SEPTA22340, NA, SEPTA22471, SEPTA22465, SEPTA22341",571.5481172,2.738894412,362.2638809,2.848732465,2.14808828,3.034191378,1.586402266,1.266376472,2.14337351,299,NA,NA,NA,
300,170133,7597.575695,5849.164822,17.30538696,13.38568762,16.30396947,22.83535799,389,11.59167468,5,9.8,20.07043478,42.9,4.070131381,0.76987253,769.87253,0.235194474,"14, 500, 1, 67, WR3, WR4","SEPTA18, SEPTA19, SEPTA30391, NA, SEPTA22539, SEPTA25924, SEPTA22538, SEPTA25957, SEPTA21944, SEPTA21945, SEPTA30202, SEPTA30203, SEPTA25958, SEPTA30204, SEPTA22770, SEPTA22771, SEPTA22768, SEPTA21946, SEPTA30201, SEPTA22537, SEPTA22526, SEPTA21947, SEPTA21948, SEPTA21949, SEPTA22767, SEPTA22525, SEPTA22524, SEPTA22522, SEPTA22520, SEPTA22521, SEPTA22773, SEPTA21200",136.3441683,5.646538017,224.9517248,1.401013759,1.333878946,5.735665987,0.708215297,2.610777129,2.141902619,300,Roosevelt Boulevard,Grant to Woodhaven,Direct Bus,Direct Bus
301,159121,2124.378029,1697.709907,17.05588738,10.19690554,17.55646314,22.02756681,133,11.94947591,4.005220459,10.585,21.33788552,9.47,4.62806818,0.799156216,799.1562159,0.271347252,"710, 97","SEPTA17440, SEPTA26526, SEPTA17439, SEPTA15629, SEPTA15630, SEPTA17438, NA, SEPTA15635, SEPTA17435, SEPTA15632, SEPTA17436, SEPTA17433, SEPTA19059, SEPTA17432, SEPTA15631, SEPTA26514, SEPTA30717, SEPTA244, SEPTA248, SEPTA30718",179.2724294,4.457775345,219.930126,1.4543042,1.304102757,6.617320472,0.764872521,2.061131596,2.127658763,301,Germantown Avenue,Bethleham Pike to County Line,NA,
302,295111,1257.170212,1313,12.72199022,11.05611388,12.4958302,14.33356659,108,10.375,3.3,9,18.75,6.73,1.453736597,1.044409092,1044.409092,0.114269589,"88, 88S","SEPTA22456, SEPTA22349, SEPTA22350, SEPTA1109, SEPTA1127, NA, SEPTA22455, SEPTA22457, SEPTA20382, SEPTA20388, SEPTA22347, SEPTA22458, SEPTA22459, SEPTA22345, SEPTA22460, SEPTA22346, SEPTA22348",195.0965825,5.353292606,234.2415322,1.900615298,1.388964002,2.786681957,2.634560907,2.475189906,2.11884766,302,NA,NA,NA,
303,210111,4734.816612,3327,14.68398194,10.20328679,14.82618471,18.41606325,239,10.86570734,3.437837838,9.5,19.1,23.36,3.563669853,0.70266713,702.6671301,0.242690972,"19, 28, 84, 88, 88S","SEPTA23493, SEPTA23494, SEPTA23512, SEPTA536, SEPTA23516, SEPTA525, SEPTA23489, NA, SEPTA23517, SEPTA23491, SEPTA23492, SEPTA23514, SEPTA23513, SEPTA25994, SEPTA23496, SEPTA23497, SEPTA22360, SEPTA23509, SEPTA22447, SEPTA23495, SEPTA23510, SEPTA23508, SEPTA23511, SEPTA31549, SEPTA23490, SEPTA23515, SEPTA23479, SEPTA23480, SEPTA25996, SEPTA23521, SEPTA23476, SEPTA23524, SEPTA30218, SEPTA23527, SEPTA23475, SEPTA23470, SEPTA23531, SEPTA23501, SEPTA23505, SEPTA23507, SEPTA23499, SEPTA23506, SEPTA23498, SEPTA524, SEPTA537, SEPTA23504, SEPTA23500, SEPTA23502, SEPTA23503, SEPTA22543, SEPTA22701, SEPTA31096, SEPTA1091",142.4229452,4.933665211,178.5163174,1.278713396,1.058534481,5.9184824,1.501416431,2.281167728,2.082091255,303,NA,NA,NA,
304,213111,3611.710362,2742,18.6904988,8.850195397,19.56432191,25.27272727,241,9.787746037,3.923076923,8,17,11.79,6.324077723,0.759197091,759.197091,0.338357889,"20, 50, 67, 84, WR5, WR6, 130, 129","NA, SEPTA23384, SEPTA31298, SEPTA23385, SEPTA30677, SEPTA22584, SEPTA22666, SEPTA1100, SEPTA22665, SEPTA22583, SEPTA27736, SEPTA22582, SEPTA22667, SEPTA22668, SEPTA1524, SEPTA22581, SEPTA22669, SEPTA22670, SEPTA22576, SEPTA22675, SEPTA22674, SEPTA22936, SEPTA22575, SEPTA22676, SEPTA22577, SEPTA22578, SEPTA22672, SEPTA22673, SEPTA22579, SEPTA22671, SEPTA17061",232.5699746,3.264381365,182.5009,1.381586599,1.082161554,8.251502703,0.45325779,1.509344696,2.081368274,304,NA,NA,NA,
305,134111,1248.442962,602.3506577,9.653090746,8.533283149,9.44605788,10.71276596,55,8.471825806,4.36031746,7.685185185,12.21010101,3.98,0.986574065,0.48248152,482.4815197,0.10220292,39,"SEPTA17283, NA, SEPTA16269, SEPTA16232, SEPTA647, SEPTA16230, SEPTA16226, SEPTA16229, SEPTA16225",151.3443864,3.187971033,215.4520625,0.8780197,1.277549529,2.492413212,6.600566572,1.474015023,2.044018536,305,NA,NA,NA,
306,311111,1355.771583,787.6673663,11.49751439,8.023945435,11.36603549,15.34469303,108,6.82879764,1.45,6.75,12.76666667,2.46,2.965043592,0.580973503,580.9735032,0.257885617,"7, 64","SEPTA30098, NA, SEPTA25132, SEPTA25130, SEPTA25128, SEPTA30881, SEPTA24742, SEPTA24743, SEPTA25124, SEPTA25126, SEPTA543",320.1899863,1.814464936,188.0932912,1.057255377,1.115322326,6.289032805,3.852691218,0.838950087,2.02059745,306,NA,NA,NA,
307,216212,1232.355647,491,10.24435467,8.620538355,9.895222187,12.4189631,60,6.811111111,3.211111111,6.388888889,10.66666667,4.33,1.63864234,0.398423946,398.4239461,0.159955643,43,"SEPTA22079, SEPTA691, SEPTA22088, SEPTA22324, NA, SEPTA22076, SEPTA20669, SEPTA22095, SEPTA22093, SEPTA21516, SEPTA22091, SEPTA22089, SEPTA22090",113.3949192,3.513596103,138.9475962,0.725051757,0.823906877,3.900823548,5.694050992,1.624573557,1.992742365,307,NA,NA,NA,
308,151111,1115.008926,1130.858041,18.40882253,13.9570676,18.24360159,22.98260983,99,10.48403068,2.744444444,7.533333333,21.01744048,2.69,5.190365092,1.014214339,1014.214339,0.281949869,27,"SEPTA12389, SEPTA12366, SEPTA30728, SEPTA12370, SEPTA14991, SEPTA30729, SEPTA12415, SEPTA30742, NA, SEPTA12408, SEPTA19042",420.3933238,2.41253674,221.879547,1.845666897,1.315662089,6.875885495,0.481586402,1.115479206,1.988886035,308,NA,NA,NA,
309,212111,5059.858919,2631,14.49734955,8.621309406,14.0584886,21.29818776,223,9.691754994,2,8.730769231,18.8,14.47,4.879312845,0.519974972,519.974972,0.336565855,"88, 88S, WR1, WR2, WR3, WR4, 58","NA, SEPTA1125, SEPTA1111, SEPTA22442, SEPTA22365, SEPTA22443, SEPTA22364, SEPTA22444, SEPTA1240, SEPTA22363, SEPTA22445, SEPTA22368, SEPTA22369, SEPTA22439, SEPTA22370, SEPTA22438, SEPTA27758, SEPTA22436, SEPTA22437, SEPTA22371, SEPTA22372, SEPTA22373, SEPTA22435, SEPTA22434, SEPTA22424, SEPTA22385, SEPTA22425, SEPTA27760, SEPTA393, SEPTA1121, SEPTA22382, SEPTA22430, SEPTA22376, SEPTA22377, SEPTA22429, SEPTA22379, SEPTA23255, SEPTA23256, SEPTA30221, SEPTA27759, SEPTA19279, SEPTA22431, SEPTA22432, SEPTA22433, SEPTA22375, SEPTA22374",181.8244644,2.859763529,108.5966753,0.946250271,0.643937356,8.207800526,1.64305949,1.322262454,1.959470022,309,NA,NA,NA,
310,255111,621.0580891,622,12.61846766,10.77847753,12.62029178,13.97224775,49,12.05612245,4.9,11,21.3,1.19,1.66033223,1.001516623,1001.516623,0.131579545,38,"SEPTA22333, NA, SEPTA22332, SEPTA22330, SEPTA22331",522.6890756,1.916084857,317.4967318,1.822559598,1.882635958,3.208818246,2.747875354,0.885935862,1.892369554,310,NA,NA,NA,
311,167112,4021.914114,2037.043127,16.99459937,12.35737376,17.02269391,21.61802408,217,5.475304051,1,4.291666667,11.52701035,19.67,4.081231514,0.506485984,506.4859839,0.240148733,"32, R","NA, SEPTA587, SEPTA16004, SEPTA16005, SEPTA16536, SEPTA19702, SEPTA28165, SEPTA19707, SEPTA31826, SEPTA16007, SEPTA16008, SEPTA16535, SEPTA16534, SEPTA16533, SEPTA16009, SEPTA16010, SEPTA16532, SEPTA16531, SEPTA16014, SEPTA16527, SEPTA16528, SEPTA16013, SEPTA16529, SEPTA16012, SEPTA16015, SEPTA16526, SEPTA16016, SEPTA16525, SEPTA16011, SEPTA16530, SEPTA19708, SEPTA19709",103.5609114,4.890706127,164.2117575,0.921703015,0.973713832,5.856485057,0.821529745,2.261304832,1.87393227,311,NA,NA,NA,
312,176112,3378.961242,2665,20.83589875,16.60978717,21.37867269,24.83563762,164,11.64903818,2.21125,9.069047619,26.27333333,18.94,4.186079112,0.788703927,788.7039267,0.200907058,"67, WR3, WR4, WR5, WR6","SEPTA971, SEPTA984, SEPTA22879, SEPTA22959, SEPTA22875, SEPTA22963, SEPTA22964, SEPTA27950, SEPTA22962, SEPTA22876, SEPTA22877, SEPTA22878, SEPTA22961, SEPTA22960, NA, SEPTA22956, SEPTA22957, SEPTA32100, SEPTA22873, SEPTA22874, SEPTA22966, SEPTA22958, SEPTA1461, SEPTA22965, SEPTA22967, SEPTA20395, SEPTA22969, SEPTA1495, SEPTA22968, SEPTA27954, SEPTA31362",140.7074974,5.605272935,131.7240802,1.435283128,0.78107415,4.899501924,0.198300283,2.591697486,1.839238967,312,NA,NA,NA,
313,276111,1844.008841,1299,15.91796611,12.6254815,15.35353535,19.85109407,175,6.364897959,2,6,11.57142857,7.68,2.994598289,0.704443477,704.4434773,0.188126942,K,"SEPTA25820, SEPTA31727, SEPTA24726, SEPTA24783, SEPTA24725, NA, SEPTA24788, SEPTA24787, SEPTA24784, SEPTA24724, SEPTA24786, SEPTA24785",169.140625,4.164839034,218.7485073,1.281945992,1.297096204,4.587834423,1.104815864,1.925687291,1.837763658,313,NA,NA,NA,
